source_id,source_label,state,case_id,outcome_value,polymarket_probability,comparator_probability,polymarket_brier,comparator_brier,loss_advantage,absolute_loss_advantage,lower_loss_source,allowed_interpretation,limitation
two_seventy_poll_average,270toWin poll average,Massachusetts,us_2024_president_massachusetts_270towin_poll_average_republican,0.0,0.0075,2.8274335650557703e-09,5.625e-05,7.994380564803984e-18,-5.6249999999992e-05,5.6249999999992e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Michigan,us_2024_president_michigan_270towin_poll_average_republican,1.0,0.395,0.3535158343452499,0.366025,0.4179417764423183,0.0519167764423182,0.0519167764423182,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Minnesota,us_2024_president_minnesota_270towin_poll_average_republican,0.0,0.105,0.0964903898336332,0.0110249999999999,0.0093103953302465,-0.0017146046697534,0.0017146046697534,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Missouri,us_2024_president_missouri_270towin_poll_average_republican,1.0,0.981,0.9991823734823564,0.000361,6.685131223541987e-07,-0.0003603314868776,0.0003603314868776,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Montana,us_2024_president_montana_270towin_poll_average_republican,1.0,0.988,0.9999214134296412,0.000144,6.1758490407685014e-09,-0.0001439938241509,0.0001439938241509,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Nebraska,us_2024_president_nebraska_270towin_poll_average_republican,1.0,0.9865,0.9991823734823564,0.0001822499999999,6.685131223541987e-07,-0.0001815814868775,0.0001815814868775,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Nevada,us_2024_president_nevada_270towin_poll_average_republican,1.0,0.625,0.5509577495642496,0.140625,0.2016389426764032,0.0610139426764032,0.0610139426764032,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,New Hampshire,us_2024_president_new_hampshire_270towin_poll_average_republican,0.0,0.175,0.1468939768048047,0.0306249999999999,0.0215778404215305,-0.0090471595784694,0.0090471595784694,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,New Jersey,us_2024_president_new_jersey_270towin_poll_average_republican,0.0,0.0325,0.0003007871571146,0.00105625,9.04729138851307e-08,-0.0010561595270861,0.0010561595270861,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,New Mexico,us_2024_president_new_mexico_270towin_poll_average_republican,0.0,0.095,0.1038675615844841,0.009025,0.0107884703495066,0.0017634703495066,0.0017634703495066,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,New York,us_2024_president_new_york_270towin_poll_average_republican,0.0,0.0175,0.0001044251405056,0.00030625,1.0904609969631376e-08,-0.00030623909539,0.00030623909539,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,North Carolina,us_2024_president_north_carolina_270towin_poll_average_republican,1.0,0.695,0.6035173710938039,0.093025,0.1571984750243684,0.0641734750243684,0.0641734750243684,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,North Dakota,us_2024_president_north_dakota_270towin_poll_average_republican,1.0,0.991,0.9999999928258624,8.100000000000014e-05,5.146825214501096e-17,-8.099999999994867e-05,8.099999999994867e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Ohio,us_2024_president_ohio_270towin_poll_average_republican,1.0,0.925,0.9463520274320254,0.0056249999999999,0.0028781049606541,-0.0027468950393458,0.0027468950393458,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Oklahoma,us_2024_president_oklahoma_270towin_poll_average_republican,1.0,0.991,0.9996096014402434,8.100000000000014e-05,1.524110354600619e-07,-8.084758896454008e-05,8.084758896454008e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Oregon,us_2024_president_oregon_270towin_poll_average_republican,0.0,0.016,0.0058738215065062,0.000256,3.4501779090295736e-05,-0.0002214982209097,0.0002214982209097,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Pennsylvania,us_2024_president_pennsylvania_270towin_poll_average_republican,1.0,0.595,0.4966494090107151,0.164025,0.2533618174492623,0.0893368174492622,0.0893368174492622,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Rhode Island,us_2024_president_rhode_island_270towin_poll_average_republican,0.0,0.012,0.0016433151902113,0.000144,2.700484814379284e-06,-0.0001412995151856,0.0001412995151856,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,South Carolina,us_2024_president_south_carolina_270towin_poll_average_republican,1.0,0.971,0.992864039777124,0.000841,5.092192830246838e-05,-0.0007900780716975,0.0007900780716975,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,South Dakota,us_2024_president_south_dakota_270towin_poll_average_republican,1.0,0.986,0.9999999868317314,0.000196,1.7340329757043654e-16,-0.0001959999999998,0.0001959999999998,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Tennessee,us_2024_president_tennessee_270towin_poll_average_republican,1.0,0.9835,0.9999948162211848,0.0002722499999999,2.687156280375196e-11,-0.0002722499731283,0.0002722499731283,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Texas,us_2024_president_texas_270towin_poll_average_republican,1.0,0.95,0.9398809756238532,0.0025,0.0036142970919397,0.0011142970919397,0.0011142970919397,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Utah,us_2024_president_utah_270towin_poll_average_republican,1.0,0.983,0.999999957038137,0.000289,1.8457216686542475e-15,-0.0002889999999981,0.0002889999999981,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Vermont,us_2024_president_vermont_270towin_poll_average_republican,0.0,0.0085,9.147071988735432e-12,7.225000000000001e-05,8.36689259671084e-23,-7.225000000000001e-05,7.225000000000001e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Virginia,us_2024_president_virginia_270towin_poll_average_republican,0.0,0.11,0.1116454683590191,0.0121,0.0124647106051047,0.0003647106051046,0.0003647106051046,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Washington,us_2024_president_washington_270towin_poll_average_republican,0.0,0.012,2.650820221106187e-05,0.000144,7.026847844625453e-10,-0.0001439992973152,0.0001439992973152,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,West Virginia,us_2024_president_west_virginia_270towin_poll_average_republican,1.0,0.99,0.9999999928258624,0.0001,5.146825214501096e-17,-9.999999999994852e-05,9.999999999994852e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Wisconsin,us_2024_president_wisconsin_270towin_poll_average_republican,1.0,0.465,0.4127533059382929,0.2862249999999999,0.3448586796864042,0.0586336796864043,0.0586336796864043,polymarket,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
two_seventy_poll_average,270toWin poll average,Wyoming,us_2024_president_wyoming_270towin_poll_average_republican,1.0,0.9925,0.9999999999999996,5.624999999999927e-05,1.1093356479670479e-31,-5.624999999999927e-05,5.624999999999927e-05,comparator,Direct poll-transform loss-decomposition diagnostic for H1 forecast quality.,Rows reuse 2024 US presidential state outcomes and direct poll transform artifacts; they are not independent elections.
