timestamp_utc,market_id,token_id,price,midpoint,best_bid,best_ask,spread,volume,open_interest,source
2024-01-24T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-25T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-26T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-27T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-28T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-29T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-30T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-01-31T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-02-01T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-02T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-03T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-04T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-05T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-06T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-07T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-08T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-09T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-10T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-02-11T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-12T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-13T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-02-14T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-15T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-16T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.53,0.53,,,,,,data/thesis.db:polymarket_prices
2024-02-17T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-18T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-19T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-02-20T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-02-21T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-02-22T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-02-23T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-02-24T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-02-25T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-02-26T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-02-27T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-28T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-02-29T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-03-01T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-03-02T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.525,0.525,,,,,,data/thesis.db:polymarket_prices
2024-03-03T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-04T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-05T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-06T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-07T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-08T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-09T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-10T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-03-11T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-12T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-13T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-14T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-15T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-16T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-17T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-18T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-19T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-20T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-21T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-22T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-23T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-03-24T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-25T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-26T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-27T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-28T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-29T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-03-30T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-03-31T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-04-01T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-04-02T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-04-03T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-04-04T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.475,0.475,,,,,,data/thesis.db:polymarket_prices
2024-04-05T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-06T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-07T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-08T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-09T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-10T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-04-11T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-12T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-13T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-14T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-15T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-16T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-04-17T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-04-18T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-04-19T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.425,0.425,,,,,,data/thesis.db:polymarket_prices
2024-04-20T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.425,0.425,,,,,,data/thesis.db:polymarket_prices
2024-04-21T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-22T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-23T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-24T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-25T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.425,0.425,,,,,,data/thesis.db:polymarket_prices
2024-04-26T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.425,0.425,,,,,,data/thesis.db:polymarket_prices
2024-04-27T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-28T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-29T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-04-30T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.435,0.435,,,,,,data/thesis.db:polymarket_prices
2024-05-01T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-05-02T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-05-03T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-05-04T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-05-05T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-05-06T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-05-07T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-05-08T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.465,0.465,,,,,,data/thesis.db:polymarket_prices
2024-05-09T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.455,0.455,,,,,,data/thesis.db:polymarket_prices
2024-05-10T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-05-11T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-05-12T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-05-13T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.445,0.445,,,,,,data/thesis.db:polymarket_prices
2024-05-14T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.51,0.51,,,,,,data/thesis.db:polymarket_prices
2024-05-15T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.485,0.485,,,,,,data/thesis.db:polymarket_prices
2024-05-16T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-05-17T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.495,0.495,,,,,,data/thesis.db:polymarket_prices
2024-05-18T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.505,0.505,,,,,,data/thesis.db:polymarket_prices
2024-05-19T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-05-20T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.515,0.515,,,,,,data/thesis.db:polymarket_prices
2024-05-21T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.54,0.54,,,,,,data/thesis.db:polymarket_prices
2024-05-22T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-05-23T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.55,0.55,,,,,,data/thesis.db:polymarket_prices
2024-05-24T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-05-25T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-05-26T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-05-27T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-05-28T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-05-29T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.565,0.565,,,,,,data/thesis.db:polymarket_prices
2024-05-30T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.565,0.565,,,,,,data/thesis.db:polymarket_prices
2024-05-31T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-06-01T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-06-02T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-06-03T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-06-04T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.535,0.535,,,,,,data/thesis.db:polymarket_prices
2024-06-05T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-06-06T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-06-07T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.545,0.545,,,,,,data/thesis.db:polymarket_prices
2024-06-08T00:00:02Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-06-09T00:00:03Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
2024-06-10T00:00:04Z,polymarket_2024_us_presidential_replay,21742633143463906290569050155826241533067272736897614950488156847949938836455,0.555,0.555,,,,,,data/thesis.db:polymarket_prices
